Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Lait,lait écrémé,R,2009,6,2,ng/g,Bromés,HBCD alpha,"< 0,0013",0,0.0013,0.00065
Lait,lait écrémé,R,2008,5,1,ng/g,Bromés,HBCD alpha,"< 0,0004",0,0.0004,0.0002
Lait,lait écrémé,R,2008,7,2,ng/g,Bromés,HBCD alpha,"< 0,0004",0,0.0004,0.0002
Lait,lait écrémé,R,2008,6,1,ng/g,Bromés,HBCD alpha,"< 0,0004",0,0.0004,0.0002
Lait,lait écrémé,R,2008,1,2,ng/g,Bromés,HBCD alpha,"< 0,001",0,0.001,0.0005
Lait,lait entier,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0010,0.0010,0.0010,0.0010
Lait,lait entier,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0005,0.0005,0.0005,0.0005
Lait,lait entier,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0030,0.0030,0.0030,0.0030
Lait,lait entier,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Lait,lait entier,R,2008,9,1,ng/g,Bromés,HBCD alpha,"< 0,0033",0,0.0033,0.00165
Lait,lait entier,R,2008,2,2,ng/g,Bromés,HBCD alpha,"< 0,0035",0,0.0035,0.00175
Lait,lait entier,R,2008,9,2,ng/g,Bromés,HBCD alpha,"< 0,0036",0,0.0036,0.0018
Lait,lait entier,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0018,0.0018,0.0018,0.0018
Lait,lait entier,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Lait,lait entier,R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Lait,lait entier,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Lait,lait entier,R,2008,8,2,ng/g,Bromés,HBCD alpha,"< 0,0013",0,0.0013,0.00065
Ultra-frais laitier,crème fraîche,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0094,0.0094,0.0094,0.0094
Ultra-frais laitier,crème fraîche,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0037,0.0037,0.0037,0.0037
Ultra-frais laitier,crème fraîche,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0162,0.0162,0.0162,0.0162
Ultra-frais laitier,crème fraîche,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0037,0.0037,0.0037,0.0037
Ultra-frais laitier,crème fraîche,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0013,0.0013,0.0013,0.0013
Ultra-frais laitier,crème fraîche,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0048,0.0048,0.0048,0.0048
Ultra-frais laitier,crème fraîche,R,2009,6,2,ng/g,Bromés,HBCD alpha,"< 0,0029",0,0.0029,0.00145
Ultra-frais laitier,crème fraîche,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0032,0.0032,0.0032,0.0032
Ultra-frais laitier,crème fraîche,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0010,0.0010,0.0010,0.0010
Ultra-frais laitier,crème fraîche,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0026,0.0026,0.0026,0.0026
Ultra-frais laitier,crème fraîche,R,2008,7,2,ng/g,Bromés,HBCD alpha,"< 0,0095",0,0.0095,0.00475
Ultra-frais laitier,crème fraîche,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0028,0.0028,0.0028,0.0028
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0007,0.0007,0.0007,0.0007
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,ng/g,Bromés,HBCD alpha,"< 0,0026",0,0.0026,0.0013
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,ng/g,Bromés,HBCD alpha,"< 0,0021",0,0.0021,0.00105
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,ng/g,Bromés,HBCD alpha,"< 0,0021",0,0.0021,0.00105
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,ng/g,Bromés,HBCD alpha,"< 0,001",0,0.001,0.0005
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0013,0.0013,0.0013,0.0013
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,ng/g,Bromés,HBCD alpha,"< 0,0018",0,0.0018,0.0009
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0707,0.0707,0.0707,0.0707
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,ng/g,Bromés,HBCD alpha,"< 0,0021",0,0.0021,0.00105
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,ng/g,Bromés,HBCD alpha,"< 0,0024",0,0.0024,0.0012
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,ng/g,Bromés,HBCD alpha,"< 0,0025",0,0.0025,0.00125
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,ng/g,Bromés,HBCD alpha,"< 0,0032",0,0.0032,0.0016
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,ng/g,Bromés,HBCD alpha,"< 0,0033",0,0.0033,0.00165
Fromages,fromage blanc non allégé,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0020,0.0020,0.0020,0.0020
Fromages,fromage blanc non allégé,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Fromages,fromage blanc non allégé,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0018,0.0018,0.0018,0.0018
Fromages,fromage blanc non allégé,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0009,0.0009,0.0009,0.0009
Fromages,fromage blanc non allégé,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0008,0.0008,0.0008,0.0008
Fromages,fromage blanc non allégé,R,2008,9,2,ng/g,Bromés,HBCD alpha,"< 0,002",0,0.002,0.001
Fromages,fromage blanc non allégé,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0012,0.0012,0.0012,0.0012
Fromages,fromage blanc non allégé,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0018,0.0018,0.0018,0.0018
Fromages,fromage blanc non allégé,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0095,0.0095,0.0095,0.0095
Fromages,fromage blanc non allégé,R,2008,7,2,ng/g,Bromés,HBCD alpha,"< 0,0037",0,0.0037,0.00185
Fromages,fromage blanc non allégé,R,2009,6,2,ng/g,Bromés,HBCD alpha,"< 0,0032",0,0.0032,0.0016
Fromages,fromage blanc non allégé,R,2008,34,2,ng/g,Bromés,HBCD alpha,"< 0,0028",0,0.0028,0.0014
Fromages,fromage blanc non allégé,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0008,0.0008,0.0008,0.0008
Fromages,fromage blanc non allégé,R,2008,6,1,ng/g,Bromés,HBCD alpha,"< 0,0036",0,0.0036,0.0018
Fromages,fromage blanc non allégé,R,2008,1,2,ng/g,Bromés,HBCD alpha,"< 0,0036",0,0.0036,0.0018
Ultra-frais laitier,yaourt 0%,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,yaourt 0%,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0016,0.0016,0.0016,0.0016
Ultra-frais laitier,yaourt 0%,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0006,0.0006,0.0006,0.0006
Ultra-frais laitier,yaourt 0%,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0007,0.0007,0.0007,0.0007
Ultra-frais laitier,yaourt 0%,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0004,0.0004,0.0004,0.0004
Ultra-frais laitier,yaourt 0%,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0027,0.0027,0.0027,0.0027
Ultra-frais laitier,yaourt 0%,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.1006,0.1006,0.1006,0.1006
Ultra-frais laitier,yaourt 0%,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0036,0.0036,0.0036,0.0036
Ultra-frais laitier,yaourt 0%,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0006,0.0006,0.0006,0.0006
Ultra-frais laitier,yaourt 0%,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt 0%,R,2008,7,2,ng/g,Bromés,HBCD alpha,"< 0,0023",0,0.0023,0.00115
Ultra-frais laitier,yaourt 0%,R,2008,34,2,ng/g,Bromés,HBCD alpha,"< 0,0018",0,0.0018,0.0009
Ultra-frais laitier,yaourt 0%,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0007,0.0007,0.0007,0.0007
Ultra-frais laitier,yaourt 0%,R,2008,8,1,ng/g,Bromés,HBCD alpha,"< 0,0018",0,0.0018,0.0009
Ultra-frais laitier,yaourt 0%,R,2008,6,1,ng/g,Bromés,HBCD alpha,"< 0,0027",0,0.0027,0.00135
Ultra-frais laitier,yaourt 0%,R,2008,1,2,ng/g,Bromés,HBCD alpha,"< 0,0023",0,0.0023,0.00115
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0166,0.0166,0.0166,0.0166
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0025,0.0025,0.0025,0.0025
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0061,0.0061,0.0061,0.0061
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0024,0.0024,0.0024,0.0024
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0014,0.0014,0.0014,0.0014
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0019,0.0019,0.0019,0.0019
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,ng/g,Bromés,HBCD alpha,"< 0,0021",0,0.0021,0.00105
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0074,0.0074,0.0074,0.0074
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0771,0.0771,0.0771,0.0771
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0026,0.0026,0.0026,0.0026
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,ng/g,Bromés,HBCD alpha,"< 0,0032",0,0.0032,0.0016
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,ng/g,Bromés,HBCD alpha,"< 0,0023",0,0.0023,0.00115
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,ng/g,Bromés,HBCD alpha,"< 0,0034",0,0.0034,0.0017
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,ng/g,Bromés,HBCD alpha,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0005,0.0005,0.0005,0.0005
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0013,0.0013,0.0013,0.0013
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0106,0.0106,0.0106,0.0106
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0005,0.0005,0.0005,0.0005
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,ng/g,Bromés,HBCD alpha,"< 0,0022",0,0.0022,0.0011
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0008,0.0008,0.0008,0.0008
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0023,0.0023,0.0023,0.0023
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0000,0.0000,0.0000,0.0000
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,ng/g,Bromés,HBCD alpha,"< 0,0026",0,0.0026,0.0013
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,ng/g,Bromés,HBCD alpha,"< 0,0024",0,0.0024,0.0012
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,ng/g,Bromés,HBCD alpha,"< 0,0035",0,0.0035,0.00175
Fromages,fromage fondu,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0066,0.0066,0.0066,0.0066
Fromages,fromage fondu,N,2008,99,2,ng/g,Bromés,HBCD alpha,"< 0,0081",0,0.0081,0.00405
Fromages,camembert et apparenté,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0086,0.0086,0.0086,0.0086
Fromages,camembert et apparenté,N,2008,99,2,ng/g,Bromés,HBCD alpha,"< 0,0105",0,0.0105,0.00525
Fromages,"cantal, morbier et apparenté",N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0014,0.0014,0.0014,0.0014
Fromages,"cantal, morbier et apparenté",N,2008,99,2,ng/g,Bromés,HBCD alpha,0.0097,0.0097,0.0097,0.0097
Fromages,chèvre,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0124,0.0124,0.0124,0.0124
Fromages,chèvre,N,2008,99,2,ng/g,Bromés,HBCD alpha,0.0028,0.0028,0.0028,0.0028
Fromages,edam et apparenté,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0205,0.0205,0.0205,0.0205
Fromages,edam et apparenté,N,2008,99,2,ng/g,Bromés,HBCD alpha,0.0052,0.0052,0.0052,0.0052
Fromages,gruyère,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0042,0.0042,0.0042,0.0042
Fromages,gruyère,N,2008,99,2,ng/g,Bromés,HBCD alpha,0.0013,0.0013,0.0013,0.0013
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0260,0.0260,0.0260,0.0260
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0055,0.0055,0.0055,0.0055
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0291,0.0291,0.0291,0.0291
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0628,0.0628,0.0628,0.0628
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,ng/g,Bromés,HBCD alpha,0.1438,0.1438,0.1438,0.1438
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0021,0.0021,0.0021,0.0021
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0185,0.0185,0.0185,0.0185
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0042,0.0042,0.0042,0.0042
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0071,0.0071,0.0071,0.0071
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0208,0.0208,0.0208,0.0208
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0073,0.0073,0.0073,0.0073
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0001,0.0001,0.0001,0.0001
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0344,0.0344,0.0344,0.0344
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0068,0.0068,0.0068,0.0068
Beurre,beurre salé,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0036,0.0036,0.0036,0.0036
Beurre,beurre salé,N,2008,99,2,ng/g,Bromés,HBCD alpha,0.0050,0.0050,0.0050,0.0050
Margarine,margarine allégée,N,2007,99,1,ng/g,Bromés,HBCD alpha,0.0060,0.0060,0.0060,0.0060
Margarine,margarine allégée,N,2008,99,2,ng/g,Bromés,HBCD alpha,"< 0,0069",0,0.0069,0.00345
Viande,mouton,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0122,0.0122,0.0122,0.0122
Viande,mouton,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.1462,0.1462,0.1462,0.1462
Viande,mouton,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0198,0.0198,0.0198,0.0198
Viande,mouton,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0229,0.0229,0.0229,0.0229
Viande,mouton,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0026,0.0026,0.0026,0.0026
Viande,mouton,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0055,0.0055,0.0055,0.0055
Viande,mouton,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0350,0.0350,0.0350,0.0350
Viande,mouton,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0073,0.0073,0.0073,0.0073
Viande,mouton,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0183,0.0183,0.0183,0.0183
Viande,mouton,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0008,0.0008,0.0008,0.0008
Viande,mouton,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0009,0.0009,0.0009,0.0009
Viande,mouton,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0112,0.0112,0.0112,0.0112
Viande,mouton,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0136,0.0136,0.0136,0.0136
Viande,mouton,R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0142,0.0142,0.0142,0.0142
Viande,mouton,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0007,0.0007,0.0007,0.0007
Viande,mouton,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0361,0.0361,0.0361,0.0361
Viande,bœuf steak,R,2008,2,1,ng/g,Bromés,HBCD alpha,"< 0,0035",0,0.0035,0.00175
Viande,bœuf steak,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0137,0.0137,0.0137,0.0137
Viande,bœuf steak,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0017,0.0017,0.0017,0.0017
Viande,bœuf steak,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0019,0.0019,0.0019,0.0019
Viande,bœuf steak,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0061,0.0061,0.0061,0.0061
Viande,bœuf steak,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0025,0.0025,0.0025,0.0025
Viande,bœuf steak,R,2009,5,2,ng/g,Bromés,HBCD alpha,"< 0,006",0,0.006,0.003
Viande,bœuf steak,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0000,0.0000,0.0000,0.0000
Viande,bœuf steak,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0002,0.0002,0.0002,0.0002
Viande,bœuf steak,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0012,0.0012,0.0012,0.0012
Viande,bœuf steak,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0050,0.0050,0.0050,0.0050
Viande,bœuf steak,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0039,0.0039,0.0039,0.0039
Viande,bœuf steak,R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0022,0.0022,0.0022,0.0022
Viande,bœuf steak,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0025,0.0025,0.0025,0.0025
Viande,bœuf steak,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0003,0.0003,0.0003,0.0003
Viande,bœuf steak,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0052,0.0052,0.0052,0.0052
Viande,côte de porc,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0216,0.0216,0.0216,0.0216
Viande,côte de porc,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0579,0.0579,0.0579,0.0579
Viande,côte de porc,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0786,0.0786,0.0786,0.0786
Viande,côte de porc,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0225,0.0225,0.0225,0.0225
Viande,côte de porc,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0087,0.0087,0.0087,0.0087
Viande,côte de porc,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0122,0.0122,0.0122,0.0122
Viande,côte de porc,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0181,0.0181,0.0181,0.0181
Viande,côte de porc,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0090,0.0090,0.0090,0.0090
Viande,côte de porc,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0363,0.0363,0.0363,0.0363
Viande,côte de porc,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0241,0.0241,0.0241,0.0241
Viande,côte de porc,R,2008,7,2,ng/g,Bromés,HBCD alpha,5.7096,5.7096,5.7096,5.7096
Viande,côte de porc,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.1439,0.1439,0.1439,0.1439
Viande,côte de porc,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0114,0.0114,0.0114,0.0114
Viande,côte de porc,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0363,0.0363,0.0363,0.0363
Viande,côte de porc,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0071,0.0071,0.0071,0.0071
Viande,côte de porc,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.4313,0.4313,0.4313,0.4313
Viande,rôti de porc,R,2008,2,1,ng/g,Bromés,HBCD alpha,"< 0,0047",0,0.0047,0.00235
Viande,rôti de porc,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0268,0.0268,0.0268,0.0268
Viande,rôti de porc,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0412,0.0412,0.0412,0.0412
Viande,rôti de porc,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0039,0.0039,0.0039,0.0039
Viande,rôti de porc,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.1094,0.1094,0.1094,0.1094
Viande,rôti de porc,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0032,0.0032,0.0032,0.0032
Viande,rôti de porc,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0494,0.0494,0.0494,0.0494
Viande,rôti de porc,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0140,0.0140,0.0140,0.0140
Viande,rôti de porc,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0009,0.0009,0.0009,0.0009
Viande,rôti de porc,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0499,0.0499,0.0499,0.0499
Viande,rôti de porc,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0087,0.0087,0.0087,0.0087
Viande,rôti de porc,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0063,0.0063,0.0063,0.0063
Viande,rôti de porc,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0479,0.0479,0.0479,0.0479
Viande,rôti de porc,R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0041,0.0041,0.0041,0.0041
Viande,rôti de porc,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.1140,0.1140,0.1140,0.1140
Viande,rôti de porc,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0078,0.0078,0.0078,0.0078
Plats composés,veau,R,2008,2,1,ng/g,Bromés,HBCD alpha,0.0159,0.0159,0.0159,0.0159
Plats composés,veau,R,2007,7,1,ng/g,Bromés,HBCD alpha,0.0079,0.0079,0.0079,0.0079
Plats composés,veau,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.0149,0.0149,0.0149,0.0149
Plats composés,veau,R,2007,1,1,ng/g,Bromés,HBCD alpha,0.0106,0.0106,0.0106,0.0106
Plats composés,veau,R,2008,5,1,ng/g,Bromés,HBCD alpha,0.0060,0.0060,0.0060,0.0060
Plats composés,veau,R,2008,9,1,ng/g,Bromés,HBCD alpha,0.0243,0.0243,0.0243,0.0243
Plats composés,veau,R,2008,9,2,ng/g,Bromés,HBCD alpha,0.0845,0.0845,0.0845,0.0845
Plats composés,veau,R,2009,6,2,ng/g,Bromés,HBCD alpha,0.0128,0.0128,0.0128,0.0128
Plats composés,veau,R,2008,2,2,ng/g,Bromés,HBCD alpha,0.0162,0.0162,0.0162,0.0162
Plats composés,veau,R,2009,5,2,ng/g,Bromés,HBCD alpha,0.0058,0.0058,0.0058,0.0058
Plats composés,veau,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.0080,0.0080,0.0080,0.0080
Plats composés,veau,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0134,0.0134,0.0134,0.0134
Plats composés,veau,R,2008,7,2,ng/g,Bromés,HBCD alpha,0.0641,0.0641,0.0641,0.0641
Plats composés,veau,R,2008,6,1,ng/g,Bromés,HBCD alpha,0.0110,0.0110,0.0110,0.0110
Plats composés,veau,R,2008,1,2,ng/g,Bromés,HBCD alpha,0.0058,0.0058,0.0058,0.0058
Plats composés,veau,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0023,0.0023,0.0023,0.0023
Volaille et gibier,canard,R,2007,34,1,ng/g,Bromés,HBCD alpha,0.1068,0.1068,0.1068,0.1068
Volaille et gibier,canard,R,2008,34,2,ng/g,Bromés,HBCD alpha,0.1373,0.1373,0.1373,0.1373
Volaille et gibier,canard,R,2008,8,1,ng/g,Bromés,HBCD alpha,0.0694,0.0694,0.0694,0.0694
Volaille et gibier,canard,R,2008,8,2,ng/g,Bromés,HBCD alpha,0.0126,0.0126,0.0126,0.0126
