Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Légumes (hors pomme de terre),carotte,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),épinard,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),épinard,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),épinard,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),épinard,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),haricot,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),maïs,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),petit pois,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Légumes secs,lentille,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes secs,lentille,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Glaces et desserts glacés,glace,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),ND (5),0,5.0,2.5
Glaces et desserts glacés,glace,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),ND (5),0,5.0,2.5
Chocolat,chocolat noir,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Chocolat,chocolat noir,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Sucres et dérivés,confiture,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Sucres et dérivés,confiture,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Sucres et dérivés,sucre,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Sucres et dérivés,sucre,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,bière,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,bière,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,cidre,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,cidre,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,vin,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,vin,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Autres boissons chaudes,boisson au chocolat,R,2007,34,1,mg/l,Additifs,Rocou  (E160b),,,,
Autres boissons chaudes,boisson au chocolat,R,2008,5,1,mg/l,Additifs,Rocou  (E160b),,,,
Autres boissons chaudes,boisson au chocolat,R,2008,34,2,mg/l,Additifs,Rocou  (E160b),,,,
Autres boissons chaudes,boisson au chocolat,R,2009,5,2,mg/l,Additifs,Rocou  (E160b),,,,
"Sandwiches, casse-croûte",hamburger,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
"Sandwiches, casse-croûte",hamburger,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
"Sandwiches, casse-croûte",hamburger,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
"Sandwiches, casse-croûte",hamburger,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
"Sandwiches, casse-croûte",sandwich,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
"Sandwiches, casse-croûte",sandwich,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Plats composés,pâtes fourrées type ravioli,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,pâtes fourrées type ravioli,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Compotes et fruits cuits,fruits au sirop,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Compotes et fruits cuits,fruits au sirop,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Compotes et fruits cuits,fruits au sirop,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Fruits secs et graines oléagineuses,fruit séché,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),ND (9),0,9.0,4.5
Fruits secs et graines oléagineuses,fruit séché,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,jus d'ananas à base de concentré,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,jus de fruits multivitamines 100% pur jus,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,jus d'orange à base de concentré pasteurisé,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,jus d'orange frais non sucré,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,jus de pomme à base de concentré pasteurisé,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Boissons alcoolisées,champagne,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons alcoolisées,champagne,N,2008,99,2,mg/l,Additifs,Acide tartrique  (E334),,,,
Charcuterie,foie gras,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,foie gras,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,5,1,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,9,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2009,5,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Crustacés et mollusques,crevette,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Fromages,fromage à pâte ferme enrobé de cire,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,fromage à pâte ferme enrobé de cire,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Margarine,margarine au tournesol,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Margarine,margarine au tournesol,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,limonade ou clear lime sucrée,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,limonade ou clear lime sucrée,N,2008,99,2,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,sirop aux extraits de fruits,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,sirop aux extraits de fruits,N,2008,99,2,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,boisson aux extraits de thé aromatisé,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,boisson aux extraits de thé aromatisé,N,2008,99,2,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,boisson gazeuse à l'orange avec pulpe sucrée,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,boisson gazeuse à l'orange avec pulpe sucrée,N,2008,99,2,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,boisson plate à l'orange,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),,,,
Boissons fraîches sans alcool,boisson plate à l'orange,N,2008,99,2,mg/l,Additifs,Acide tartrique  (E334),,,,
Pâtisseries et gâteaux,gâteau au chocolat,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Pâtisseries et gâteaux,gâteau au chocolat,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,cake aux fruits confits,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,cake aux fruits confits,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Biscuits sucrés ou salés et barres,barquette à la pulpe de fruit,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),480,480,480,480
Biscuits sucrés ou salés et barres,barquette à la pulpe de fruit,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),348,348,348,348
Plats composés,cassoulet,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,cassoulet,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,choucroute,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,choucroute,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,choucroute,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,choucroute,R,2009,6,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,hachis parmentier,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,couscous,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Plats composés,cordon bleu de volaille,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,cordon bleu de volaille,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Plats composés,taboulé,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),300,300,300,300
Plats composés,taboulé,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),260,260,260,260
Plats composés,taboulé,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),660,660,660,660
Plats composés,taboulé,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),610,610,610,610
Plats composés,taboulé,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),210,210,210,210
Plats composés,taboulé,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),480,480,480,480
Charcuterie,merguez,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,merguez,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,merguez,R,2008,2,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,merguez,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,merguez,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,merguez,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2008,2,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisse de strasbourg,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Chocolat,barre chocolatée biscuitée,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),ND (50),0,50.0,25.0
Chocolat,barre chocolatée biscuitée,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (300),0,300.0,150.0
Sucres et dérivés,bonbons tout type,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Sucres et dérivés,bonbons tout type,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Chocolat,chocolat au lait,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),ND (50),0,50.0,25.0
Chocolat,chocolat au lait,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (300),0,300.0,150.0
Chocolat,chocolat au lait aux fruits secs,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),ND (50),0,50.0,25.0
Chocolat,chocolat au lait aux fruits secs,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (300),0,300.0,150.0
Chocolat,pâte à tartiner chocolatée,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Chocolat,pâte à tartiner chocolatée,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),ND (50),0,50.0,25.0
Chocolat,pâte à tartiner chocolatée,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (300),0,300.0,150.0
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
