Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Lait,lait entier,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Lait,lait entier,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Lait,lait entier,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Lait,lait entier,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,096",0,0.096,0.048
Lait,lait entier,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,078",0,0.078,0.039
Lait,lait entier,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,074",0,0.074,0.037
Lait,lait entier,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,074",0,0.074,0.037
Ultra-frais laitier,crème fraîche,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,007",0,0.007,0.0035
Ultra-frais laitier,crème fraîche,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,096",0,0.096,0.048
Ultra-frais laitier,crème fraîche,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,094",0,0.094,0.047
Ultra-frais laitier,crème fraîche,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,186",0,0.186,0.093
Ultra-frais laitier,crème fraîche,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,193",0,0.193,0.0965
Ultra-frais laitier,crème fraîche,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,186",0,0.186,0.093
Ultra-frais laitier,crème fraîche,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,crème fraîche,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,018",0,0.018,0.009
Ultra-frais laitier,crème fraîche,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,crème fraîche,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,crème fraîche,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,096",0,0.096,0.048
Ultra-frais laitier,crème fraîche,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,193",0,0.193,0.0965
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,187",0,0.187,0.0935
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,077",0,0.077,0.0385
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,095",0,0.095,0.0475
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,097",0,0.097,0.0485
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Fromages,fromage blanc non allégé,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,096",0,0.096,0.048
Fromages,fromage blanc non allégé,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,096",0,0.096,0.048
Fromages,fromage blanc non allégé,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,094",0,0.094,0.047
Fromages,fromage blanc non allégé,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,095",0,0.095,0.0475
Fromages,fromage blanc non allégé,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,187",0,0.187,0.0935
Fromages,fromage blanc non allégé,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,189",0,0.189,0.0945
Fromages,fromage blanc non allégé,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,186",0,0.186,0.093
Fromages,fromage blanc non allégé,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Fromages,fromage blanc non allégé,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Fromages,fromage blanc non allégé,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Fromages,fromage blanc non allégé,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Fromages,fromage blanc non allégé,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Fromages,fromage blanc non allégé,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Fromages,fromage blanc non allégé,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,097",0,0.097,0.0485
Fromages,fromage blanc non allégé,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,074",0,0.074,0.037
Fromages,fromage blanc non allégé,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,074",0,0.074,0.037
Ultra-frais laitier,yaourt 0%,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt 0%,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt 0%,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt 0%,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt 0%,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,191",0,0.191,0.0955
Ultra-frais laitier,yaourt 0%,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,077",0,0.077,0.0385
Ultra-frais laitier,yaourt 0%,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt 0%,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,yaourt 0%,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt 0%,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt 0%,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt 0%,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt 0%,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,092",0,0.092,0.046
Ultra-frais laitier,yaourt 0%,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,093",0,0.093,0.0465
Ultra-frais laitier,yaourt 0%,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,077",0,0.077,0.0385
Ultra-frais laitier,yaourt 0%,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,073",0,0.073,0.0365
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait entier,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,187",0,0.187,0.0935
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,191",0,0.191,0.0955
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,191",0,0.191,0.0955
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,095",0,0.095,0.0475
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,073",0,0.073,0.0365
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,191",0,0.191,0.0955
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,091",0,0.091,0.0455
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,048",0,0.048,0.024
Fromages,fromage fondu,N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,045",0,0.045,0.0225
Fromages,fromage fondu,N,2008,99,2,ng/g,Perfluorés,PFOS,"<0,043",0,0.043,0.0215
Fromages,camembert et apparenté,N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,046",0,0.046,0.023
Fromages,camembert et apparenté,N,2008,99,2,ng/g,Perfluorés,PFOS,"<0,022",0,0.022,0.011
Fromages,"cantal, morbier et apparenté",N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,054",0,0.054,0.027
Fromages,"cantal, morbier et apparenté",N,2008,99,2,ng/g,Perfluorés,PFOS,"<0,051",0,0.051,0.0255
Fromages,chèvre,N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,098",0,0.098,0.049
Fromages,chèvre,N,2008,99,2,ng/g,Perfluorés,PFOS,"<0,176",0,0.176,0.088
Fromages,edam et apparenté,N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,057",0,0.057,0.0285
Fromages,edam et apparenté,N,2008,99,2,ng/g,Perfluorés,PFOS,"<0,036",0,0.036,0.018
Fromages,gruyère,N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,061",0,0.061,0.0305
Fromages,gruyère,N,2008,99,2,ng/g,Perfluorés,PFOS,"<0,096",0,0.096,0.048
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,017",0,0.017,0.0085
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,026",0,0.026,0.013
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,017",0,0.017,0.0085
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,02",0,0.02,0.01
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,013",0,0.013,0.0065
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,051",0,0.051,0.0255
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,016",0,0.016,0.008
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,123",0,0.123,0.0615
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,015",0,0.015,0.0075
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,013",0,0.013,0.0065
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,018",0,0.018,0.009
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,018",0,0.018,0.009
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,021",0,0.021,0.0105
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,031",0,0.031,0.0155
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,016",0,0.016,0.008
Beurre,beurre salé,N,2007,99,1,ng/g,Perfluorés,PFOS,"<0,094",0,0.094,0.047
Viande,mouton,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,068",0,0.068,0.034
Viande,mouton,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,044",0,0.044,0.022
Viande,mouton,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,071",0,0.071,0.0355
Viande,mouton,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,044",0,0.044,0.022
Viande,mouton,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,044",0,0.044,0.022
Viande,mouton,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,026",0,0.026,0.013
Viande,mouton,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,013",0,0.013,0.0065
Viande,mouton,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,044",0,0.044,0.022
Viande,mouton,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,021",0,0.021,0.0105
Viande,mouton,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,014",0,0.014,0.007
Viande,mouton,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,081",0,0.081,0.0405
Viande,mouton,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,022",0,0.022,0.011
Viande,mouton,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,049",0,0.049,0.0245
Viande,mouton,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,022",0,0.022,0.011
Viande,mouton,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,077",0,0.077,0.0385
Viande,mouton,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,047",0,0.047,0.0235
Viande,bœuf steak,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,067",0,0.067,0.0335
Viande,bœuf steak,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,05",0,0.05,0.025
Viande,bœuf steak,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,048",0,0.048,0.024
Viande,bœuf steak,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,037",0,0.037,0.0185
Viande,bœuf steak,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,057",0,0.057,0.0285
Viande,bœuf steak,R,2008,9,1,ng/g,Perfluorés,PFOS,0.060,0.060,0.060,0.060
Viande,bœuf steak,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,036",0,0.036,0.018
Viande,bœuf steak,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,058",0,0.058,0.029
Viande,bœuf steak,R,2009,6,2,ng/g,Perfluorés,PFOS,0.090,0.090,0.090,0.090
Viande,bœuf steak,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,1",0,0.1,0.05
Viande,bœuf steak,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,067",0,0.067,0.0335
Viande,bœuf steak,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,052",0,0.052,0.026
Viande,bœuf steak,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,035",0,0.035,0.0175
Viande,bœuf steak,R,2008,6,1,ng/g,Perfluorés,PFOS,0.057,0.057,0.057,0.057
Viande,bœuf steak,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,062",0,0.062,0.031
Viande,bœuf steak,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,057",0,0.057,0.0285
Viande,côte de porc,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,086",0,0.086,0.043
Viande,côte de porc,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,066",0,0.066,0.033
Viande,côte de porc,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,048",0,0.048,0.024
Viande,côte de porc,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,045",0,0.045,0.0225
Viande,côte de porc,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,062",0,0.062,0.031
Viande,côte de porc,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,023",0,0.023,0.0115
Viande,côte de porc,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,013",0,0.013,0.0065
Viande,côte de porc,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,067",0,0.067,0.0335
Viande,côte de porc,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,067",0,0.067,0.0335
Viande,côte de porc,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,047",0,0.047,0.0235
Viande,côte de porc,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,085",0,0.085,0.0425
Viande,côte de porc,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,045",0,0.045,0.0225
Viande,côte de porc,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,009",0,0.009,0.0045
Viande,côte de porc,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,038",0,0.038,0.019
Viande,côte de porc,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,063",0,0.063,0.0315
Viande,côte de porc,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,049",0,0.049,0.0245
Viande,rôti de porc,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,031",0,0.031,0.0155
Viande,rôti de porc,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,045",0,0.045,0.0225
Viande,rôti de porc,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,005",0,0.005,0.0025
Viande,rôti de porc,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,049",0,0.049,0.0245
Viande,rôti de porc,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Viande,rôti de porc,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,07",0,0.07,0.035
Viande,rôti de porc,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,082",0,0.082,0.041
Viande,rôti de porc,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,063",0,0.063,0.0315
Viande,rôti de porc,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,028",0,0.028,0.014
Viande,rôti de porc,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,034",0,0.034,0.017
Viande,rôti de porc,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,045",0,0.045,0.0225
Viande,rôti de porc,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,039",0,0.039,0.0195
Viande,rôti de porc,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,037",0,0.037,0.0185
Viande,rôti de porc,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,022",0,0.022,0.011
Viande,rôti de porc,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,055",0,0.055,0.0275
Viande,rôti de porc,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,042",0,0.042,0.021
Plats composés,veau,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,048",0,0.048,0.024
Plats composés,veau,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,043",0,0.043,0.0215
Plats composés,veau,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,004",0,0.004,0.002
Plats composés,veau,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,039",0,0.039,0.0195
Plats composés,veau,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,017",0,0.017,0.0085
Plats composés,veau,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,019",0,0.019,0.0095
Plats composés,veau,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,011",0,0.011,0.0055
Plats composés,veau,R,2009,6,2,ng/g,Perfluorés,PFOS,0.042,0.042,0.042,0.042
Plats composés,veau,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,064",0,0.064,0.032
Plats composés,veau,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,056",0,0.056,0.028
Plats composés,veau,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,04",0,0.04,0.02
Plats composés,veau,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,075",0,0.075,0.0375
Plats composés,veau,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,063",0,0.063,0.0315
Plats composés,veau,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,11",0,0.11,0.055
Plats composés,veau,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,044",0,0.044,0.022
Volaille et gibier,canard,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,147",0,0.147,0.0735
Volaille et gibier,canard,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,049",0,0.049,0.0245
Volaille et gibier,canard,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,046",0,0.046,0.023
Volaille et gibier,canard,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,051",0,0.051,0.0255
Volaille et gibier,poulet,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,024",0,0.024,0.012
Volaille et gibier,poulet,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,038",0,0.038,0.019
Volaille et gibier,poulet,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,045",0,0.045,0.0225
Volaille et gibier,poulet,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,041",0,0.041,0.0205
Volaille et gibier,poulet,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,015",0,0.015,0.0075
Volaille et gibier,poulet,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,06",0,0.06,0.03
Volaille et gibier,poulet,R,2008,9,1,ng/g,Perfluorés,PFOS,"<0,025",0,0.025,0.0125
Volaille et gibier,poulet,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,059",0,0.059,0.0295
Volaille et gibier,poulet,R,2008,7,2,ng/g,Perfluorés,PFOS,"<0,018",0,0.018,0.009
Volaille et gibier,poulet,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,023",0,0.023,0.0115
Volaille et gibier,poulet,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,032",0,0.032,0.016
Volaille et gibier,poulet,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,038",0,0.038,0.019
Volaille et gibier,poulet,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,035",0,0.035,0.0175
Volaille et gibier,poulet,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,042",0,0.042,0.021
Volaille et gibier,poulet,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,048",0,0.048,0.024
Volaille et gibier,poulet,R,2008,8,2,ng/g,Perfluorés,PFOS,"<0,04",0,0.04,0.02
Abats,foie,R,2007,1,1,ng/g,Perfluorés,PFOS,"<0,4",0,0.4,0.2
Abats,foie,R,2008,2,1,ng/g,Perfluorés,PFOS,"<0,46",0,0.46,0.23
Abats,foie,R,2007,34,1,ng/g,Perfluorés,PFOS,"<0,158",0,0.158,0.079
Abats,foie,R,2007,7,1,ng/g,Perfluorés,PFOS,"<0,147",0,0.147,0.0735
Abats,foie,R,2008,9,1,ng/g,Perfluorés,PFOS,,,,
Abats,foie,R,2008,8,1,ng/g,Perfluorés,PFOS,"<0,339",0,0.339,0.1695
Abats,foie,R,2008,9,2,ng/g,Perfluorés,PFOS,"<0,25",0,0.25,0.125
Abats,foie,R,2008,2,2,ng/g,Perfluorés,PFOS,"<0,415",0,0.415,0.2075
Abats,foie,R,2009,5,2,ng/g,Perfluorés,PFOS,"<0,617",0,0.617,0.3085
Abats,foie,R,2008,7,2,ng/g,Perfluorés,PFOS,,,,
Abats,foie,R,2008,6,1,ng/g,Perfluorés,PFOS,"<0,579",0,0.579,0.2895
Abats,foie,R,2009,6,2,ng/g,Perfluorés,PFOS,"<0,513",0,0.513,0.2565
Abats,foie,R,2008,34,2,ng/g,Perfluorés,PFOS,"<0,418",0,0.418,0.209
Abats,foie,R,2008,5,1,ng/g,Perfluorés,PFOS,"<0,379",0,0.379,0.1895
Abats,foie,R,2008,1,2,ng/g,Perfluorés,PFOS,"<0,586",0,0.586,0.293
